DTM,HZB,IDiga,AREA,Q,R,P,T,ET_mmday
2013-02-25,207290,1003,12623,59.7,0.40862552483561754,3.1074805724201724,2.6472848802804947,0.2739593982696533
2013-02-25,207308,1004,24137.8,170,0.608506160462014,2.716621263185516,3.1944573521614075,0.27897441387176514
2013-02-27,207290,1003,12623,117,0.8008238928939239,0.04812286503147334,1.5441874861717224,0.3014145493507385
2013-02-27,207308,1004,24137.8,347,1.242068456943052,0.04049004265107214,1.7064783573150637,0.2953779399394989
2013-03-01,207290,1003,12623,151,1.0335419472391667,0.01508933119475841,0.7163363918662071,0.3135795295238495
2013-03-01,207308,1004,24137.8,425,1.5212654011550348,0.03294438845477998,0.905749887228012,0.3150228261947632
2013-03-03,207290,1003,12623,79.7,0.5455184979798781,0.00456676876638084,-1.1907105445861816,0.5877755284309387
2013-03-03,207308,1004,24137.8,268,0.9592920647283516,0.00948083266848698,-1.1922399401664734,0.5937908291816711
2013-03-05,207290,1003,12623,62.7,0.4291594708072566,0.00451456662267446,2.199942611157894,0.9258431196212769
2013-03-05,207308,1004,24137.8,200,0.7158896005435459,0.00422206748044118,2.021050952374935,0.913837730884552
2013-03-07,207290,1003,12623,50.2,0.3436013625920938,0.05409729247912764,7.316171646118164,0.4349520206451416
2013-03-07,207308,1004,24137.8,178,0.6371417444837558,0.2881099423393607,7.75250768661499,0.4059590697288513
2013-03-09,207290,1003,12623,74.3,0.5085573952309277,2.3818964138627052,6.485512137413025,0.3170766234397888
2013-03-09,207308,1004,24137.8,286,1.0237221287772706,1.8224067650735376,5.518423676490784,0.3085844814777374
2013-03-11,207290,1003,12623,85.4,0.5845329953259922,0.37203205574769527,3.245412826538086,0.456952303647995
2013-03-11,207308,1004,24137.8,289,1.0344604727854236,0.736124055692926,3.32760351896286,0.4087910950183869
2013-03-13,207290,1003,12623,86.1,0.5893242493860413,0.973134133964777,0.6200784035027027,0.3914119899272918
2013-03-13,207308,1004,24137.8,266,0.952133168722916,0.8809098713099957,0.00838576443493366,0.3676440417766571
2013-03-15,207290,1003,12623,84.1,0.5756349520716152,0.25658544001635164,-3.320636510848999,0.6926899552345276
2013-03-15,207308,1004,24137.8,219,0.7838991125951827,0.5136920344084501,-3.653928518295288,0.6547749638557434
2013-03-17,207290,1003,12623,42,0.287475243602947,0.00421926064882427,-1.9149620682001112,0.9888955354690552
